state,district,N,P,K,pH,organic_carbon,soil_moisture,soil_type,temperature_c,humidity_pct,rainfall_mm,wind_speed_ms,solar_radiation_wm2,evapotranspiration_mm,crop
Karnataka,Tumakuru,84.8,51.8,35.6,6.58,0.6,38.5,Red Soil,21.1,85.6,184.8,2.67,210.27,5.7,Rice
Uttar Pradesh,Hardoi,63.9,55.1,42.6,5.68,0.61,22.6,Laterite,19.4,50.3,64.8,1.89,188.66,2.64,Potato
Telangana,Yadadri Bhuvanagiri,34.7,33.9,29.5,6.64,0.64,17.4,Sandy,29.3,38.7,43.5,3.75,185.01,4.03,Sorghum
Andhra Pradesh,Guntur,133.7,54.2,21.8,6.2,0.66,33.9,Sandy,27.2,75.4,77.9,2.91,186.0,5.49,Cotton
Telangana,Jayashankar Bhoopalpally,50.6,46.7,40.4,5.16,0.37,27.9,Black Cotton,15.6,62.1,68.9,1.54,180.49,2.59,Potato
Uttar Pradesh,Chitrakoot,22.2,46.3,26.3,6.99,0.6,20.5,Clayey,14.3,45.5,52.1,2.26,159.1,3.53,Mustard
Rajasthan,Karauli,46.6,50.9,45.4,5.73,0.63,20.6,Laterite,27.8,45.7,64.5,3.45,203.84,5.98,Groundnut
Uttar Pradesh,Hathras,56.5,48.6,65.0,6.5,0.59,29.4,Black Cotton,20.4,65.3,55.4,2.09,154.15,3.58,Tomato
Tamil Nadu,Tirupattur,42.4,57.8,64.9,6.54,0.6,30.9,Laterite,24.2,68.6,83.7,1.6,153.28,2.65,Tomato
Telangana,Adilabad,113.5,58.7,52.2,6.85,0.55,36.9,Laterite,30.1,81.9,151.2,4.49,204.79,5.69,Sugarcane
Karnataka,Chikballapur,25.0,60.0,39.1,6.39,0.73,15.4,Loamy,23.6,34.2,45.0,1.8,175.74,3.75,Bengal Gram
Telangana,Adilabad,58.4,50.9,56.1,6.81,0.54,28.3,Silty,24.0,62.9,56.2,2.18,156.63,3.83,Onion
Bihar,Supaul,69.5,49.0,48.3,5.19,0.5,25.6,Red Soil,14.2,56.9,63.7,1.08,183.6,3.39,Potato
Rajasthan,Ganganagar,15.4,26.8,15.5,6.49,0.36,17.3,Laterite,29.3,38.4,26.3,4.43,201.35,5.84,Bajra
Tamil Nadu,Perambalur,28.9,17.2,30.1,6.16,0.36,42.5,Sandy,26.3,94.4,158.0,3.96,259.33,7.81,Coconut
Karnataka,Kolar,61.2,48.7,41.8,5.52,0.77,28.3,Sandy,15.0,62.8,46.2,2.16,183.18,3.14,Potato
Karnataka,Mandya,35.6,45.5,21.1,5.64,0.38,20.2,Loamy,11.7,44.9,44.5,1.6,157.81,3.98,Mustard
Telangana,Karimnagar,84.1,40.4,21.1,6.73,0.33,30.8,Silty,26.0,68.5,82.3,5.17,202.86,4.18,Maize
Karnataka,Bengaluru Urban,54.9,47.8,36.5,5.51,0.34,27.5,Black Cotton,23.2,61.2,78.7,2.19,174.26,3.63,Tobacco
West Bengal,Jalpaiguri,42.0,53.4,40.6,6.84,0.38,30.6,Clayey,15.3,68.1,78.3,1.61,175.81,3.96,Wheat
Telangana,Rangareddy,32.7,18.9,28.8,5.52,0.68,44.3,Silty,25.5,98.5,162.9,5.25,232.47,6.37,Coconut
Maharashtra,Bhandara,41.3,45.9,46.0,6.35,0.57,20.2,Silty,26.6,45.0,50.6,3.5,207.76,4.62,Groundnut
Uttar Pradesh,Raebareli,49.1,33.8,35.5,5.96,0.5,23.5,Sandy,27.7,52.2,83.2,2.09,152.5,2.53,Tobacco
Maharashtra,Ahmednagar,40.2,44.5,37.6,6.07,0.31,30.0,Silty,25.5,66.6,72.7,2.31,176.56,3.21,Tobacco
Maharashtra,Parbhani,35.7,21.8,32.9,5.24,0.6,43.5,Sandy,27.7,96.6,175.6,3.01,262.36,7.44,Coconut
Karnataka,Bidar,63.0,66.4,36.3,6.62,0.31,24.3,Red Soil,29.6,54.0,40.6,6.47,258.11,6.32,Sunflower
West Bengal,Paschim Medinipur,37.2,49.8,22.5,6.9,0.69,20.9,Sandy,12.2,46.5,49.3,2.39,176.42,3.22,Mustard
Karnataka,Udupi,28.1,52.0,22.5,6.63,0.73,20.4,Silty,19.9,45.4,31.5,2.29,174.66,2.92,Mustard
Uttar Pradesh,Chandauli,107.5,81.1,52.6,5.85,0.54,35.9,Clayey,28.7,79.8,95.4,5.68,230.45,6.64,Banana
West Bengal,Cooch Behar,12.6,30.7,12.7,7.33,0.53,11.0,Laterite,34.5,24.4,40.1,3.21,182.74,4.29,Bajra
Karnataka,Dharwad,18.5,28.6,11.4,6.22,0.57,9.1,Sandy,28.3,20.2,35.5,3.86,183.98,4.66,Bajra
Bihar,Lakhisarai,75.7,48.8,19.5,6.96,0.52,28.9,Clayey,19.9,64.2,71.9,3.72,184.49,5.28,Maize
Tamil Nadu,Chennai,62.3,47.4,19.5,6.19,0.45,27.8,Laterite,19.8,61.7,64.7,4.04,194.98,5.64,Maize
Uttar Pradesh,Kanpur Dehat,39.5,59.4,25.3,6.4,0.61,21.8,Sandy,13.9,48.4,39.8,1.49,163.37,2.8,Mustard
Maharashtra,Nandurbar,49.4,54.7,41.5,6.31,0.5,29.2,Loamy,20.5,64.8,65.3,1.99,188.18,3.69,Wheat
Andhra Pradesh,Visakhapatnam,109.6,76.0,51.8,6.19,0.43,36.9,Sandy,26.6,81.9,100.9,4.09,231.93,6.79,Banana
Uttar Pradesh,Amroha,69.3,56.7,50.5,6.52,0.44,29.3,Laterite,24.0,65.2,33.0,1.78,162.0,3.55,Onion
West Bengal,Kolkata,99.0,69.7,58.9,6.82,0.59,40.4,Silty,32.4,89.7,194.6,3.57,185.22,6.0,Sugarcane
Tamil Nadu,Virudhunagar,97.1,77.6,49.1,6.63,0.55,34.7,Laterite,27.8,77.1,110.8,5.66,267.02,6.96,Banana
Uttar Pradesh,Bulandshahr,34.6,45.7,27.9,5.72,0.53,20.2,Loamy,10.2,44.9,48.4,2.18,175.41,2.91,Mustard
Rajasthan,Jhunjhunu,20.4,25.5,31.0,5.27,0.59,42.4,Clayey,28.6,94.3,159.4,3.82,243.13,6.55,Coconut
Telangana,Mahabubnagar,48.2,67.6,36.6,6.04,0.45,22.4,Black Cotton,27.7,49.7,50.1,4.6,215.65,4.26,Soybean
Karnataka,Kalaburagi,26.2,66.0,20.5,6.78,0.67,25.3,Loamy,26.0,56.3,43.8,3.11,195.19,5.84,Urad
Karnataka,Dakshina Kannada,34.9,26.2,25.6,5.89,0.47,43.2,Clayey,28.3,96.0,151.7,3.66,230.68,8.0,Coconut
Bihar,Purnia,46.6,63.1,41.2,6.06,0.66,25.7,Silty,21.1,57.0,78.4,4.44,278.71,7.55,Mirchi
Bihar,Katihar,32.9,47.7,22.4,6.11,0.66,15.9,Sandy,14.7,35.4,49.6,2.33,187.02,2.99,Mustard
West Bengal,Purba Medinipur,32.7,32.1,26.5,6.25,0.6,14.4,Silty,29.8,31.9,64.7,2.29,187.47,4.54,Sorghum
Andhra Pradesh,Kakinada,84.1,43.7,37.2,6.06,0.6,36.7,Silty,24.4,81.5,195.5,5.36,217.43,4.39,Rice
Telangana,Yadadri Bhuvanagiri,91.4,80.8,55.0,5.85,0.63,38.2,Clayey,26.5,84.9,90.4,3.04,269.67,6.59,Banana
Uttar Pradesh,Mahoba,73.3,56.0,19.7,6.03,0.71,27.9,Loamy,26.5,62.0,80.9,4.59,191.68,5.52,Maize
Telangana,Nirmal,17.0,27.7,19.4,6.28,0.41,16.7,Laterite,32.7,37.0,30.3,4.29,197.81,5.97,Bajra
Karnataka,Bagalkot,12.7,37.4,19.3,6.55,0.67,17.2,Black Cotton,28.3,38.2,40.9,2.9,217.55,5.33,Bajra
Bihar,Bhojpur,95.8,89.2,51.8,6.54,0.64,35.1,Laterite,27.1,78.0,92.2,6.02,239.84,7.96,Banana
Punjab,Barnala,33.6,54.3,48.2,5.9,0.35,19.8,Clayey,27.9,44.1,57.0,4.26,183.7,4.28,Groundnut
Bihar,Saharsa,136.3,46.2,21.3,7.06,0.48,32.2,Clayey,23.5,71.6,64.7,2.71,205.18,5.38,Cotton
Punjab,Tarntaran,29.0,30.4,15.8,6.19,0.3,17.7,Red Soil,27.8,39.3,22.2,2.67,202.89,4.45,Bajra
Karnataka,Shivamogga,43.3,76.1,43.5,7.0,0.6,29.1,Loamy,25.1,64.7,90.6,5.17,195.34,4.73,Soybean
West Bengal,Uttar Dinajpur,42.1,32.4,37.5,6.01,0.68,27.6,Laterite,25.2,61.4,84.6,1.36,181.17,3.1,Tobacco
Maharashtra,Hingoli,108.4,68.1,56.7,7.0,0.72,37.8,Red Soil,29.5,83.9,154.0,2.68,183.76,5.59,Sugarcane
Punjab,Kapurthala,26.7,38.0,20.2,6.63,0.43,14.4,Silty,28.8,31.9,39.9,5.33,211.63,5.2,Ragi
Maharashtra,Washim,22.2,47.9,30.0,6.82,0.6,19.1,Black Cotton,14.2,42.4,37.8,1.31,167.91,2.65,Mustard
Bihar,Bhagalpur,96.4,55.1,47.9,6.84,0.48,36.6,Loamy,25.7,81.4,206.7,3.55,205.69,5.87,Sugarcane
Punjab,Gurdaspur,25.4,52.7,27.7,6.47,0.55,21.0,Loamy,18.1,46.6,51.0,1.86,175.42,3.25,Mustard
Rajasthan,Dungarpur,64.4,43.2,24.9,6.93,0.4,31.5,Loamy,24.0,70.0,69.3,4.06,202.08,4.48,Maize
Punjab,Mansa,38.1,62.5,30.2,6.2,0.76,29.0,Silty,22.2,64.4,40.7,1.59,160.82,3.83,Wheat
Karnataka,Raichur,29.1,37.6,20.2,5.92,0.53,15.1,Sandy,27.6,33.6,37.7,3.62,181.53,4.95,Ragi
Punjab,Hoshiarpur,35.6,49.4,25.8,6.79,0.57,18.7,Red Soil,33.7,41.5,46.2,3.66,195.1,4.76,Sorghum
Punjab,Jalandhar,31.5,50.1,25.6,6.3,0.56,18.8,Loamy,12.3,41.7,40.0,1.53,184.34,2.7,Mustard
Punjab,Bathinda,75.1,43.9,41.6,5.69,0.6,39.5,Red Soil,23.1,87.7,196.5,4.08,206.45,5.9,Rice
Uttar Pradesh,Chitrakoot,58.8,58.2,40.3,7.1,0.35,22.3,Red Soil,25.4,49.6,72.0,3.68,274.74,7.11,Sunflower
Uttar Pradesh,Ghaziabad,18.3,48.4,24.3,7.18,0.63,25.0,Sandy,25.7,55.5,54.3,4.3,182.76,5.53,Moong
Uttar Pradesh,Kannauj,46.4,37.0,42.3,6.4,0.78,28.9,Laterite,27.6,64.3,67.3,1.49,151.47,3.87,Tobacco
West Bengal,Jalpaiguri,19.0,64.0,27.6,7.35,0.68,30.9,Laterite,26.9,68.7,59.3,3.8,209.55,5.68,Urad
Andhra Pradesh,Vizianagaram,24.9,63.8,22.9,6.42,0.65,29.1,Red Soil,30.6,64.6,54.6,4.32,184.95,4.27,Urad
Maharashtra,Nashik,73.9,59.2,40.8,6.5,0.35,36.1,Loamy,23.0,80.2,269.4,5.44,210.55,5.89,Rice
Rajasthan,Pali,23.6,28.8,28.8,5.51,0.6,43.7,Red Soil,28.6,97.1,134.1,3.11,240.81,8.33,Coconut
Punjab,Faridkot,30.9,65.8,35.4,6.31,0.7,31.5,Red Soil,29.7,69.9,54.2,3.52,184.67,4.72,Soybean
Punjab,Jalandhar,58.3,54.2,69.2,6.81,0.64,30.7,Laterite,22.7,68.3,36.0,1.02,158.75,2.89,Onion
Bihar,Gaya,48.3,60.5,31.8,6.54,0.39,30.8,Red Soil,18.7,68.5,49.4,2.13,184.11,2.97,Wheat
Uttar Pradesh,Kanpur Dehat,47.1,60.9,42.6,6.92,0.51,31.3,Clayey,25.4,69.6,69.8,5.33,204.34,5.09,Soybean
Karnataka,Vijayapura,62.6,59.4,63.1,6.19,0.66,30.1,Black Cotton,22.6,66.9,35.2,1.11,188.32,2.88,Onion
Karnataka,Vijayapura,91.9,79.3,46.2,6.23,0.33,37.4,Sandy,28.6,83.2,107.6,3.9,277.5,6.21,Banana
Maharashtra,Parbhani,39.2,75.1,44.4,6.93,0.31,22.7,Black Cotton,20.8,50.4,57.2,4.39,216.45,4.8,Soybean
Maharashtra,Parbhani,65.6,58.2,38.9,6.27,0.33,21.6,Red Soil,29.5,48.0,67.0,3.01,257.8,6.32,Sunflower
Telangana,Rajanna Sircilla,23.6,31.9,10.5,6.36,0.65,17.1,Laterite,30.4,38.1,35.2,3.3,202.04,5.41,Bajra
Rajasthan,Dholpur,45.0,51.2,45.2,6.81,0.34,23.5,Black Cotton,30.4,52.2,71.1,4.0,203.34,4.19,Groundnut
Maharashtra,Jalna,22.6,51.7,24.5,6.25,0.53,23.6,Red Soil,31.9,52.4,67.3,4.76,181.61,5.99,Moong
Telangana,Jayashankar Bhoopalpally,28.9,65.2,37.6,6.33,0.35,11.5,Silty,23.4,25.6,35.8,1.06,151.48,2.94,Bengal Gram
Andhra Pradesh,Guntur,41.6,67.4,56.5,6.53,0.67,21.4,Laterite,27.0,47.6,85.6,3.46,277.97,8.31,Mirchi
Punjab,Fatehgarh Sahib,89.6,43.8,44.5,5.71,0.53,37.3,Clayey,25.0,82.9,271.6,3.87,210.16,4.34,Rice
Rajasthan,Jaipur,113.4,59.7,48.7,6.87,0.45,39.1,Clayey,33.6,86.8,195.1,3.29,201.54,5.49,Sugarcane
Bihar,Bhagalpur,42.3,43.4,39.1,6.23,0.44,23.4,Red Soil,25.0,52.1,81.0,2.05,167.16,2.52,Tobacco
Maharashtra,Satara,82.7,56.5,43.8,6.04,0.64,37.7,Clayey,22.8,83.7,222.9,4.79,196.01,5.29,Rice
Tamil Nadu,Tirunelveli,52.8,48.4,52.9,5.48,0.32,23.2,Clayey,17.4,51.5,54.3,2.11,155.52,3.1,Potato
Maharashtra,Yavatmal,67.0,60.7,44.2,6.28,0.53,24.0,Sandy,28.1,53.3,69.1,5.16,249.28,8.25,Sunflower
Rajasthan,Tonk,30.2,63.9,27.3,6.83,0.48,18.8,Sandy,25.8,41.8,86.4,3.63,195.54,4.78,Toor
West Bengal,Kalimpong,50.1,53.2,67.7,6.39,0.46,25.6,Sandy,20.7,56.9,33.8,1.42,168.63,3.45,Onion
Telangana,Nirmal,74.7,52.5,18.4,6.6,0.75,31.3,Laterite,22.2,69.5,85.3,5.03,203.88,5.26,Maize
Karnataka,Mandya,110.4,58.6,43.7,7.39,0.68,40.3,Silty,27.6,89.6,164.5,5.39,192.69,4.68,Sugarcane
Uttar Pradesh,Ghaziabad,81.7,50.1,40.4,6.75,0.33,38.0,Laterite,20.6,84.5,191.4,2.64,182.98,4.49,Rice
Tamil Nadu,Tenkasi,105.0,65.7,59.8,7.46,0.51,38.8,Laterite,31.6,86.2,216.6,2.95,208.73,4.7,Sugarcane
Telangana,Komaram Bheem,131.8,57.3,26.6,6.32,0.59,32.4,Sandy,23.4,72.0,82.3,4.38,211.36,5.65,Cotton
Uttar Pradesh,Etah,45.6,36.8,33.0,6.75,0.75,16.2,Silty,30.6,36.1,37.0,3.07,181.98,4.61,Sorghum
Bihar,Sitamarhi,20.8,58.7,27.9,6.8,0.63,28.1,Clayey,31.8,62.5,43.7,4.86,188.24,5.62,Moong
West Bengal,South Dinajpur,54.8,69.1,38.6,6.15,0.63,26.6,Red Soil,27.0,59.2,47.3,4.93,232.91,7.07,Sunflower
Karnataka,Shivamogga,30.4,50.2,24.2,6.18,0.54,16.1,Clayey,15.2,35.7,41.5,1.78,164.22,2.95,Mustard
Telangana,Kamareddy,100.9,61.3,50.8,6.54,0.42,36.5,Laterite,28.3,81.1,218.8,4.56,214.08,5.71,Sugarcane
Telangana,Bhadradri Kothagudem,35.7,46.6,21.1,6.94,0.43,19.0,Clayey,14.5,42.3,58.6,1.27,151.69,3.28,Mustard
Karnataka,Tumakuru,49.2,40.0,48.6,6.71,0.66,21.2,Clayey,25.3,47.2,68.7,4.75,184.37,5.95,Groundnut
West Bengal,Purulia,79.0,48.6,42.0,6.62,0.4,39.0,Loamy,25.9,86.7,272.6,3.77,213.15,4.2,Rice
West Bengal,North 24 Parganas,57.4,60.9,40.3,6.6,0.61,23.3,Red Soil,29.4,51.8,68.4,5.61,268.92,6.4,Sunflower
Andhra Pradesh,Anantapur,36.7,54.3,48.3,6.08,0.66,22.1,Clayey,31.6,49.1,70.8,5.06,180.19,4.74,Groundnut
Karnataka,Chitradurga,45.7,57.4,53.3,6.52,0.67,20.7,Black Cotton,21.0,46.0,60.8,5.86,243.98,7.2,Mirchi
Telangana,Suryapet,46.4,60.9,35.1,6.58,0.41,29.4,Clayey,29.5,65.4,58.1,4.69,202.93,5.68,Soybean
West Bengal,Birbhum,33.9,44.3,32.9,6.52,0.49,22.4,Red Soil,31.2,49.7,62.3,3.33,180.81,4.82,Sorghum
Telangana,Vikarabad,22.4,63.4,22.4,6.57,0.67,31.5,Sandy,25.8,69.9,49.6,5.17,204.87,4.24,Moong
Rajasthan,Pali,21.7,50.5,27.5,6.44,0.49,31.1,Laterite,27.4,69.1,53.0,3.78,209.11,5.99,Moong
West Bengal,Malda,45.7,76.1,37.6,6.45,0.7,26.6,Sandy,23.3,59.1,99.3,4.09,200.67,5.59,Soybean
Rajasthan,Bhilwara,81.7,38.3,38.1,6.75,0.75,39.3,Loamy,23.7,87.4,291.9,3.69,212.36,4.87,Rice
Tamil Nadu,Tiruvannamalai,49.3,76.4,43.2,6.76,0.6,20.8,Clayey,25.4,46.2,65.6,4.02,215.37,4.31,Soybean
West Bengal,Jhargram,65.5,52.9,24.9,6.6,0.56,28.1,Laterite,18.0,62.4,85.2,4.87,218.61,5.96,Maize
Tamil Nadu,Madurai,30.5,35.4,28.2,6.87,0.45,18.0,Black Cotton,26.0,40.0,43.5,3.7,198.19,4.07,Sorghum
Bihar,Vaishali,60.2,51.7,45.4,5.78,0.44,23.0,Laterite,19.0,51.1,63.3,1.52,189.71,3.43,Potato
Andhra Pradesh,East Godavari,67.3,51.3,23.6,6.1,0.4,27.9,Loamy,18.5,62.0,86.5,5.09,183.25,4.36,Maize
Punjab,Rupnagar,37.9,58.9,44.6,6.46,0.51,26.4,Clayey,23.2,58.7,82.1,3.85,255.6,6.23,Mirchi
Bihar,Bhojpur,79.1,59.8,24.7,6.1,0.43,31.5,Red Soil,19.1,69.9,68.6,3.01,207.67,4.46,Maize
Telangana,Karimnagar,26.2,66.9,27.5,5.97,0.43,22.3,Laterite,28.6,49.6,62.1,3.44,210.14,5.63,Toor
Tamil Nadu,Madurai,10.1,20.1,16.0,5.71,0.4,16.2,Red Soil,28.3,36.0,38.5,4.56,218.35,4.31,Ragi
Bihar,Banka,52.9,45.8,51.5,5.84,0.74,22.6,Red Soil,21.1,50.2,56.3,2.45,170.95,3.41,Potato
Karnataka,Bengaluru Rural,27.8,45.2,23.2,6.89,0.76,15.3,Red Soil,17.5,33.9,42.3,1.24,169.3,2.93,Mustard
Bihar,Gopalganj,33.7,17.8,25.4,5.8,0.41,41.4,Silty,26.2,92.1,153.9,3.8,248.2,7.3,Coconut
West Bengal,Alipurduar,53.9,56.2,37.0,6.03,0.43,18.8,Clayey,26.0,41.8,72.2,5.36,231.26,7.79,Sunflower
Rajasthan,Udaipur,40.7,48.1,43.2,5.67,0.73,20.8,Silty,30.6,46.3,73.4,2.68,209.67,4.57,Groundnut
Tamil Nadu,Ramanathapuram,19.5,51.7,27.6,6.81,0.75,26.3,Black Cotton,31.0,58.4,71.7,2.52,196.0,5.2,Urad
Maharashtra,Nanded,30.4,43.6,33.9,6.88,0.33,21.8,Red Soil,28.8,48.5,44.3,3.04,194.11,4.7,Sorghum
Tamil Nadu,Pudukkottai,17.3,35.7,17.2,6.45,0.47,10.5,Loamy,32.5,23.4,50.1,5.19,219.48,4.56,Ragi
West Bengal,Alipurduar,21.7,56.8,21.8,6.94,0.4,26.4,Black Cotton,26.6,58.7,52.5,3.72,208.59,5.03,Urad
Punjab,Ludhiana,45.5,58.2,51.0,6.65,0.77,26.8,Loamy,20.7,59.6,52.9,3.9,276.74,8.35,Mirchi
Andhra Pradesh,Nellore,35.8,29.7,30.7,5.63,0.41,41.6,Red Soil,26.8,92.4,201.9,4.84,233.54,7.84,Coconut
Rajasthan,Chittorgarh,51.4,63.7,41.0,6.07,0.43,24.7,Laterite,29.6,54.8,70.2,5.14,248.29,8.49,Sunflower
Bihar,Munger,43.9,67.6,38.6,6.91,0.67,23.1,Loamy,18.6,51.3,72.8,1.94,176.4,3.04,Wheat
Bihar,Bhagalpur,53.7,52.2,46.5,5.82,0.52,22.6,Red Soil,19.3,50.3,53.1,1.45,164.46,3.84,Potato
Karnataka,Ballari,52.3,55.3,57.6,6.73,0.57,32.8,Sandy,20.4,72.9,74.4,1.84,188.73,2.75,Tomato
Bihar,Aurangabad,40.9,66.8,30.1,6.47,0.51,31.5,Clayey,19.2,70.0,54.5,1.92,186.63,3.52,Wheat
Punjab,Sangrur,45.5,46.1,53.0,6.6,0.56,27.6,Clayey,24.9,61.3,68.1,1.42,182.12,2.56,Tomato
Karnataka,Chikkamagaluru,68.8,35.1,43.9,6.51,0.68,39.2,Silty,21.3,87.1,290.6,3.88,194.1,5.49,Rice
Maharashtra,Jalna,13.6,36.3,17.8,6.44,0.4,12.8,Clayey,30.3,28.4,36.3,3.46,181.27,4.89,Bajra
Karnataka,Tumakuru,41.3,45.9,39.4,5.8,0.74,23.7,Clayey,26.7,52.6,84.6,2.36,157.48,3.81,Tobacco
West Bengal,Darjeeling,37.3,23.4,26.8,5.07,0.44,41.1,Silty,28.2,91.4,190.7,3.89,253.56,6.69,Coconut
Tamil Nadu,Tiruppur,115.9,59.6,52.5,7.34,0.58,37.9,Silty,28.6,84.2,204.8,3.47,194.51,5.91,Sugarcane
West Bengal,Paschim Medinipur,49.5,77.2,36.5,6.02,0.57,24.9,Silty,21.0,55.4,57.9,3.65,215.07,4.14,Soybean
Telangana,Rangareddy,24.1,67.4,36.6,7.21,0.78,17.8,Sandy,23.1,39.5,52.4,2.09,163.66,3.98,Bengal Gram
Punjab,Gurdaspur,99.2,59.1,57.3,7.2,0.35,40.1,Black Cotton,29.8,89.2,155.3,3.51,180.05,4.13,Sugarcane
Andhra Pradesh,Kadapa,43.2,35.3,48.5,6.25,0.44,24.9,Red Soil,23.2,55.4,61.5,1.35,154.17,2.55,Tobacco
Rajasthan,Sawai Madhopur,60.8,55.5,55.4,6.16,0.38,29.5,Silty,18.1,65.5,40.4,1.53,159.11,3.95,Onion
Uttar Pradesh,Auraiya,47.9,60.3,65.1,6.8,0.75,33.3,Clayey,23.8,73.9,47.8,2.36,151.31,2.86,Tomato
Tamil Nadu,Perambalur,37.3,53.1,41.1,6.42,0.74,24.4,Sandy,16.9,54.3,69.3,1.76,180.39,3.94,Wheat
Telangana,Mahabubnagar,17.2,29.0,20.0,7.35,0.62,14.6,Silty,29.0,32.4,43.6,4.04,203.29,4.2,Bajra
Bihar,Madhubani,112.6,59.8,41.4,6.41,0.34,37.6,Silty,30.6,83.6,213.2,4.29,195.48,4.93,Sugarcane
Uttar Pradesh,Baghpat,59.4,62.0,55.1,6.48,0.55,30.9,Red Soil,21.1,68.7,42.2,1.33,183.38,3.86,Tomato
Tamil Nadu,Coimbatore,52.1,64.1,35.0,6.08,0.32,23.4,Loamy,25.5,51.9,73.5,3.84,266.82,7.81,Sunflower
West Bengal,Cooch Behar,46.2,60.4,60.9,6.88,0.66,35.1,Clayey,19.1,77.9,56.3,1.42,162.18,2.84,Tomato
Punjab,Rupnagar,38.3,44.9,41.6,6.63,0.41,24.3,Black Cotton,29.2,54.0,80.2,2.51,204.26,4.6,Groundnut
Telangana,Jangaon,18.3,36.2,17.4,6.15,0.68,13.4,Red Soil,27.1,29.8,45.6,3.66,202.95,5.67,Ragi
Punjab,Jalandhar,34.1,59.7,39.9,6.43,0.79,12.6,Laterite,21.4,28.1,32.1,1.07,154.75,3.31,Bengal Gram
Uttar Pradesh,Etawah,87.1,53.9,22.0,6.73,0.77,27.4,Red Soil,21.7,61.0,93.0,3.22,202.98,5.4,Maize
Uttar Pradesh,Basti,39.0,46.3,28.0,6.07,0.53,13.8,Loamy,29.6,30.6,52.3,3.34,184.55,4.45,Sorghum
Karnataka,Hassan,35.5,37.9,26.4,6.0,0.76,22.2,Silty,27.6,49.3,47.3,3.14,183.36,4.2,Sorghum
Tamil Nadu,Thanjavur,41.4,59.6,53.5,5.69,0.35,28.4,Clayey,28.2,63.0,50.8,5.67,234.22,7.68,Mirchi
Maharashtra,Nashik,88.2,44.2,22.3,6.85,0.63,30.4,Sandy,22.3,67.5,68.9,5.31,207.52,4.79,Maize
Rajasthan,Dholpur,29.5,39.5,19.5,5.1,0.54,12.1,Silty,27.5,26.8,34.7,4.45,186.73,4.51,Ragi
Telangana,Mahabubnagar,68.0,49.6,43.5,5.26,0.4,28.5,Red Soil,19.4,63.3,42.6,1.51,170.98,2.65,Potato
Rajasthan,Sirohi,40.9,56.7,45.6,6.27,0.59,19.4,Laterite,31.6,43.1,50.6,4.17,185.39,4.42,Groundnut
Bihar,Darbhanga,51.0,50.4,46.3,6.44,0.48,19.9,Black Cotton,25.2,44.2,76.5,3.74,267.08,7.05,Mirchi
Rajasthan,Hanumangarh,45.0,49.4,44.5,6.57,0.54,24.4,Sandy,25.5,54.2,85.3,4.94,184.64,5.06,Groundnut
Uttar Pradesh,Agra,58.4,57.3,66.8,6.57,0.41,33.8,Silty,23.7,75.0,41.6,1.04,171.3,3.61,Tomato
Uttar Pradesh,Kaushambi,29.4,30.3,14.9,7.45,0.59,11.9,Silty,29.7,26.4,35.6,5.12,205.28,4.61,Bajra
Punjab,Fatehgarh Sahib,109.8,79.3,46.7,6.65,0.42,35.2,Laterite,28.8,78.3,105.1,4.93,233.21,6.78,Banana
Bihar,Bhagalpur,23.5,60.2,21.9,6.91,0.63,30.1,Clayey,30.2,66.8,46.0,3.2,189.52,5.49,Moong
Andhra Pradesh,Nellore,31.5,69.2,32.6,6.69,0.33,23.8,Red Soil,25.9,52.9,67.9,2.53,197.45,5.93,Toor
West Bengal,North 24 Parganas,59.8,50.3,40.4,6.79,0.49,21.1,Silty,28.2,46.8,53.3,3.07,249.1,7.94,Sunflower
Telangana,Yadadri Bhuvanagiri,60.2,46.4,37.5,6.88,0.38,38.7,Laterite,25.1,86.0,293.6,2.85,208.73,5.4,Rice
West Bengal,Birbhum,67.3,54.4,52.9,5.29,0.68,26.9,Red Soil,22.0,59.7,59.1,1.55,181.87,2.87,Potato
Uttar Pradesh,Mau,44.9,40.0,47.4,5.86,0.33,29.2,Clayey,22.9,64.9,80.5,1.52,153.2,3.55,Tobacco
West Bengal,Purba Medinipur,43.2,51.8,43.6,5.6,0.59,28.9,Red Soil,23.3,64.2,56.5,5.0,240.03,6.49,Mirchi
West Bengal,Paschim Medinipur,111.2,52.2,55.9,6.04,0.53,40.3,Silty,32.0,89.5,206.5,4.92,202.19,5.42,Sugarcane
Uttar Pradesh,Chitrakoot,68.9,37.4,37.5,6.55,0.42,38.4,Silty,23.7,85.3,228.8,5.14,216.23,4.44,Rice
Punjab,Amritsar,54.4,61.5,41.1,7.02,0.73,26.8,Red Soil,26.0,59.5,51.7,6.19,263.21,6.54,Sunflower
Punjab,Tarntaran,68.4,44.0,41.5,5.73,0.73,38.6,Laterite,24.7,85.7,288.6,5.49,215.59,5.41,Rice
Rajasthan,Banswara,86.2,55.2,25.0,6.43,0.4,28.0,Silty,22.9,62.2,68.7,4.2,198.58,4.23,Maize
Rajasthan,Kota,32.1,55.1,33.5,6.86,0.43,25.1,Silty,21.6,55.7,78.8,1.43,175.78,2.55,Wheat
Andhra Pradesh,Srikakulam,30.9,61.1,39.5,6.67,0.68,24.2,Black Cotton,23.3,53.8,97.1,3.05,204.08,4.33,Soybean
