state,district,N,P,K,pH,organic_carbon,soil_moisture,soil_type,temperature_c,humidity_pct,rainfall_mm,wind_speed_ms,solar_radiation_wm2,evapotranspiration_mm,crop
Uttar Pradesh,Chitrakoot,294.7,8.4,263.5,7.13,0.71,31.8,Clayey,29.3,86,86.4,0.68,391.2,4.08,Mustard
Rajasthan,Karauli,309.3,15.1,232.8,6.8,0.41,30.3,Laterite,29.1,68,87.2,0.54,611.5,2.88,Groundnut
Uttar Pradesh,Hathras,294.7,13.7,71.8,5.98,0.95,14.9,Black Cotton,26.0,30,148.7,1.61,427.9,3.23,Tomato
Tamil Nadu,Tirupattur,240.4,22.4,182.8,6.0,0.41,32.3,Laterite,20.9,46,225.3,1.32,494.3,3.75,Tomato
Telangana,Adilabad,115.2,15.4,135.6,6.87,0.63,51.2,Laterite,23.3,71,0.0,1.11,494.1,1.66,Sugarcane
Karnataka,Chikballapur,74.1,8.7,137.7,6.68,0.46,23.7,Loamy,31.6,61,184.5,0.79,352.8,4.02,Bengal Gram
Telangana,Adilabad,171.7,26.8,164.0,7.1,1.01,21.1,Silty,32.7,87,0.0,1.22,384.0,2.69,Onion
Bihar,Supaul,156.5,22.7,81.4,6.66,0.77,31.3,Red Soil,29.9,54,132.9,0.89,607.9,2.57,Potato
Rajasthan,Ganganagar,157.6,28.9,18.2,5.74,0.8,27.9,Laterite,28.9,55,327.7,1.04,422.3,2.04,Bajra
Tamil Nadu,Perambalur,183.2,34.7,146.5,6.45,1.2,20.0,Sandy,25.4,47,118.4,0.69,543.2,2.94,Coconut
Karnataka,Kolar,126.6,29.6,212.4,7.25,0.43,15.0,Sandy,24.5,90,105.7,2.48,525.3,2.87,Potato
Karnataka,Mandya,365.8,21.6,243.1,6.62,0.69,30.8,Loamy,35.6,48,182.2,1.33,276.1,1.23,Mustard
Telangana,Karimnagar,185.0,21.6,180.8,6.45,0.35,28.3,Silty,28.5,48,0.0,2.23,509.0,2.73,Maize
Karnataka,Bengaluru Urban,205.6,24.5,250.4,6.39,0.73,36.5,Black Cotton,31.2,51,0.0,0.1,465.6,1.67,Tobacco
West Bengal,Jalpaiguri,270.4,12.8,212.7,6.18,0.86,33.2,Clayey,26.9,68,53.5,1.06,425.3,2.1,Wheat
Telangana,Rangareddy,175.6,7.2,104.9,6.51,0.56,30.8,Silty,23.4,28,48.0,1.33,298.9,1.93,Coconut
Maharashtra,Bhandara,427.0,32.0,112.8,5.95,0.78,26.8,Silty,31.3,39,125.7,0.13,502.4,2.87,Groundnut
Uttar Pradesh,Raebareli,133.9,15.0,252.0,7.08,0.71,11.5,Sandy,33.6,79,0.0,0.4,670.0,2.39,Tobacco
Maharashtra,Ahmednagar,359.5,13.1,170.4,6.35,0.78,38.1,Silty,28.0,97,187.9,1.29,438.7,3.4,Tobacco
Maharashtra,Parbhani,264.3,26.2,149.9,6.49,1.01,31.7,Sandy,31.1,59,11.2,1.37,380.6,3.78,Coconut
Karnataka,Bidar,285.2,13.6,139.9,5.84,0.85,25.7,Red Soil,30.9,75,149.6,1.48,441.2,3.73,Sunflower
West Bengal,Paschim Medinipur,228.1,23.6,198.6,5.95,0.75,30.2,Sandy,25.9,77,108.1,0.17,550.7,2.86,Mustard
Karnataka,Udupi,243.5,23.7,163.3,7.61,0.72,8.6,Silty,28.4,57,149.9,1.82,446.0,3.52,Mustard
Uttar Pradesh,Chandauli,206.7,20.4,135.7,6.8,0.53,30.1,Clayey,31.6,45,136.1,1.45,520.7,3.0,Banana
West Bengal,Cooch Behar,151.3,15.1,189.4,6.45,0.78,38.1,Laterite,24.2,94,39.6,1.26,416.3,3.15,Bajra
Karnataka,Dharwad,156.3,15.9,174.5,6.67,0.93,36.0,Sandy,21.3,42,120.7,0.69,855.3,3.62,Bajra
Bihar,Lakhisarai,149.9,25.9,123.0,5.46,1.09,17.2,Clayey,23.6,53,124.5,1.16,515.8,1.39,Maize
Tamil Nadu,Chennai,131.7,27.4,162.9,6.29,0.32,39.4,Laterite,22.1,49,132.3,0.36,270.8,0.45,Maize
Uttar Pradesh,Kanpur Dehat,143.7,13.6,234.2,6.48,0.66,20.0,Sandy,27.0,78,85.6,1.75,506.1,1.95,Mustard
Maharashtra,Nandurbar,259.4,19.5,225.3,6.61,0.85,14.1,Loamy,27.9,79,24.8,2.2,439.0,1.93,Wheat
Andhra Pradesh,Visakhapatnam,271.2,25.0,168.0,6.99,0.61,20.3,Sandy,23.1,60,89.2,1.8,496.4,3.83,Banana
Uttar Pradesh,Amroha,219.5,19.3,174.9,6.59,1.11,24.7,Laterite,24.5,77,129.8,1.82,435.6,1.43,Onion
West Bengal,Kolkata,280.5,37.6,108.3,6.16,0.34,31.6,Silty,23.5,76,55.8,2.41,278.0,4.23,Sugarcane
Tamil Nadu,Virudhunagar,110.4,17.3,50.0,6.89,0.64,24.0,Laterite,26.3,62,85.9,0.52,460.2,2.05,Banana
Uttar Pradesh,Bulandshahr,211.8,25.6,101.0,5.49,0.66,3.6,Loamy,26.1,86,18.5,0.27,630.0,2.43,Mustard
Rajasthan,Jhunjhunu,120.7,18.1,34.1,5.97,1.2,14.0,Clayey,22.3,72,177.7,0.1,479.9,2.34,Coconut
Telangana,Mahabubnagar,136.7,32.2,63.7,6.84,0.58,13.8,Black Cotton,24.6,71,0.0,1.4,334.7,2.06,Soybean
Karnataka,Kalaburagi,208.7,22.1,155.7,5.69,0.72,41.0,Loamy,24.0,98,205.5,1.48,517.3,1.9,Urad
Karnataka,Dakshina Kannada,28.6,26.0,96.0,6.94,0.88,31.6,Clayey,29.0,100,146.9,0.3,578.6,2.48,Coconut
Bihar,Purnia,170.2,17.5,113.2,6.05,1.17,25.6,Silty,26.7,64,104.8,1.05,358.6,4.88,Mirchi
Bihar,Katihar,187.6,4.8,158.9,6.97,1.39,14.0,Sandy,30.6,47,0.0,0.41,466.9,1.88,Mustard
West Bengal,Purba Medinipur,157.0,25.9,250.4,5.81,0.71,36.4,Silty,31.6,57,33.9,1.87,592.0,1.6,Sorghum
Andhra Pradesh,Kakinada,217.9,22.5,93.3,6.71,0.68,24.9,Silty,29.2,60,60.7,1.12,439.4,2.56,Rice
Telangana,Yadadri Bhuvanagiri,348.5,35.1,257.0,6.77,0.9,20.4,Clayey,30.1,37,0.0,0.91,676.4,2.38,Banana
Uttar Pradesh,Mahoba,372.0,29.2,265.0,6.7,1.09,17.8,Loamy,24.4,11,206.8,2.28,383.6,2.7,Maize
Telangana,Nirmal,204.2,31.7,210.7,6.61,0.58,15.4,Laterite,28.0,73,135.3,0.48,528.1,3.51,Bajra
Karnataka,Bagalkot,255.6,23.9,97.3,5.94,1.43,20.2,Black Cotton,29.8,31,74.8,1.11,506.7,0.1,Bajra
Bihar,Bhojpur,208.4,25.6,75.9,6.91,0.67,22.0,Laterite,29.1,39,174.2,0.25,528.6,2.72,Banana
Punjab,Barnala,201.8,34.2,195.5,6.37,0.9,18.1,Clayey,31.5,80,110.9,1.36,330.1,1.38,Groundnut
Bihar,Saharsa,164.1,24.5,78.7,6.76,0.84,9.9,Clayey,30.9,37,169.4,1.29,395.4,1.67,Cotton
Punjab,Tarntaran,123.3,23.7,72.1,6.72,0.75,20.2,Red Soil,28.6,55,2.0,3.16,391.5,0.34,Bajra
Karnataka,Shivamogga,140.1,3.9,27.1,6.77,0.69,21.5,Loamy,25.3,57,0.0,1.42,279.3,2.09,Soybean
West Bengal,Uttar Dinajpur,250.8,17.8,135.3,6.1,1.31,22.4,Laterite,29.8,65,0.0,0.94,311.6,4.17,Tobacco
Maharashtra,Hingoli,222.4,22.6,149.4,6.25,0.52,22.1,Red Soil,28.6,62,233.2,1.86,598.9,0.56,Sugarcane
Punjab,Kapurthala,190.3,19.3,153.6,6.56,0.94,23.3,Silty,30.8,68,45.4,2.13,287.0,2.89,Ragi
Maharashtra,Washim,71.0,30.6,122.9,6.4,0.63,27.0,Black Cotton,27.7,48,54.3,1.27,168.9,1.27,Mustard
Bihar,Bhagalpur,73.4,35.8,219.6,6.16,1.01,38.1,Loamy,21.8,49,221.1,1.25,502.3,3.08,Sugarcane
Punjab,Gurdaspur,193.9,13.4,113.2,6.85,1.0,13.6,Loamy,26.0,46,172.0,0.87,714.1,3.26,Mustard
Rajasthan,Dungarpur,209.5,30.2,88.7,6.1,1.05,24.6,Loamy,32.5,48,95.1,0.55,450.9,1.23,Maize
Punjab,Mansa,208.0,17.1,77.0,5.91,0.92,19.5,Silty,28.3,44,116.3,2.11,520.3,2.51,Wheat
Karnataka,Raichur,303.6,50.9,158.1,5.84,0.65,31.3,Sandy,20.6,63,134.2,2.27,607.2,4.04,Ragi
Punjab,Hoshiarpur,334.7,4.3,94.0,6.22,0.7,32.4,Red Soil,26.3,67,43.7,1.36,543.3,2.12,Sorghum
Punjab,Jalandhar,178.5,26.3,123.6,6.34,0.64,16.7,Loamy,28.4,69,120.4,0.77,425.8,4.92,Mustard
Punjab,Bathinda,306.9,24.3,148.2,6.91,1.15,30.6,Red Soil,27.0,36,4.1,0.99,376.9,2.78,Rice
Uttar Pradesh,Chitrakoot,274.8,23.6,129.7,6.56,1.2,27.4,Red Soil,23.1,54,0.0,1.3,607.4,1.39,Sunflower
Uttar Pradesh,Ghaziabad,376.7,24.4,10.9,6.92,0.4,29.5,Sandy,20.1,52,67.3,0.66,408.1,4.24,Moong
Uttar Pradesh,Kannauj,199.0,18.1,258.8,6.43,0.7,25.2,Laterite,19.1,57,122.9,2.59,461.1,3.53,Tobacco
West Bengal,Jalpaiguri,185.5,25.1,224.1,6.65,0.97,23.5,Laterite,26.7,62,32.2,0.8,615.3,5.41,Urad
Andhra Pradesh,Vizianagaram,334.9,9.4,62.1,5.85,0.58,36.0,Red Soil,29.2,50,99.0,2.18,679.0,3.31,Urad
Maharashtra,Nashik,242.4,9.9,321.2,6.56,0.83,32.3,Loamy,28.9,64,28.9,1.53,675.8,4.61,Rice
Rajasthan,Pali,289.7,35.7,224.4,5.73,0.93,20.4,Red Soil,27.2,53,166.8,0.95,620.1,3.0,Coconut
Punjab,Faridkot,331.9,28.1,157.7,7.01,0.39,12.7,Red Soil,28.9,73,125.1,0.12,322.5,3.5,Soybean
Punjab,Jalandhar,157.0,46.4,116.9,6.86,1.28,11.6,Laterite,29.4,60,261.5,0.56,359.7,2.94,Onion
Bihar,Gaya,265.9,3.9,124.8,6.65,0.85,51.9,Red Soil,28.4,42,91.4,0.1,440.3,2.0,Wheat
Uttar Pradesh,Kanpur Dehat,357.4,7.9,74.0,6.36,0.39,21.2,Clayey,23.2,56,125.2,0.96,402.7,3.31,Soybean
Karnataka,Vijayapura,89.8,8.3,203.4,6.41,1.06,27.4,Black Cotton,29.8,47,130.6,1.44,367.3,4.2,Onion
Karnataka,Vijayapura,133.9,4.9,61.7,6.23,0.69,22.2,Sandy,22.2,27,111.4,1.29,524.6,3.98,Banana
Maharashtra,Parbhani,364.8,33.4,90.3,5.51,0.83,25.5,Black Cotton,28.3,73,140.7,0.42,485.3,4.02,Soybean
Maharashtra,Parbhani,259.5,12.4,123.3,6.88,0.68,34.8,Red Soil,32.2,81,278.2,1.14,471.3,3.38,Sunflower
Telangana,Rajanna Sircilla,289.3,29.7,91.4,6.08,1.13,31.5,Laterite,27.3,69,97.3,1.57,409.7,3.32,Bajra
Rajasthan,Dholpur,292.5,16.4,219.3,7.14,0.96,16.9,Black Cotton,22.0,34,199.3,1.11,378.1,2.84,Groundnut
Maharashtra,Jalna,217.0,23.5,108.7,5.76,0.87,47.1,Red Soil,25.5,88,32.3,1.35,542.6,2.99,Moong
Telangana,Jayashankar Bhoopalpally,124.5,35.0,180.5,6.37,0.84,29.7,Silty,21.3,63,59.5,1.56,361.2,2.27,Bengal Gram
Andhra Pradesh,Guntur,39.3,15.0,5.0,6.86,0.79,39.0,Laterite,26.3,64,75.9,0.59,401.2,1.56,Mirchi
Punjab,Fatehgarh Sahib,254.3,26.2,162.4,6.32,0.59,25.9,Clayey,22.7,7,139.3,1.83,166.4,1.79,Rice
Rajasthan,Jaipur,300.7,26.5,124.3,6.68,0.59,25.7,Clayey,26.8,85,144.4,0.66,358.7,2.6,Sugarcane
Bihar,Bhagalpur,231.1,20.5,190.6,5.91,0.89,8.2,Red Soil,18.2,93,194.2,1.2,207.3,2.45,Tobacco
Maharashtra,Satara,273.0,30.6,162.7,5.85,0.9,18.5,Clayey,24.9,71,211.4,1.21,487.1,5.04,Rice
Tamil Nadu,Tirunelveli,149.7,12.6,216.8,5.81,0.54,37.7,Clayey,25.4,85,0.0,1.25,542.6,1.91,Potato
Maharashtra,Yavatmal,152.3,18.8,240.0,7.39,0.37,25.3,Sandy,28.1,33,172.2,1.28,473.3,1.9,Sunflower
Rajasthan,Tonk,286.2,27.2,157.1,7.59,0.69,16.0,Sandy,28.7,48,144.6,0.62,402.0,5.27,Toor
West Bengal,Kalimpong,174.6,11.0,233.1,6.41,0.57,36.4,Sandy,30.2,41,326.3,0.82,544.1,5.38,Onion
Telangana,Nirmal,315.0,11.3,121.0,6.14,0.88,21.4,Laterite,29.9,43,103.9,1.68,202.2,5.55,Maize
Karnataka,Mandya,273.5,1.0,199.8,5.59,0.75,17.9,Silty,25.6,32,249.4,0.3,305.1,5.15,Sugarcane
Uttar Pradesh,Ghaziabad,245.8,17.7,129.6,5.72,1.02,24.2,Laterite,26.3,100,126.9,0.67,398.8,4.38,Rice
Tamil Nadu,Tenkasi,169.0,8.4,165.3,6.3,0.72,36.2,Laterite,32.5,38,81.1,0.9,487.8,0.28,Sugarcane
Telangana,Komaram Bheem,139.4,25.2,116.3,6.2,0.78,14.1,Sandy,26.2,66,0.0,1.96,547.9,0.77,Cotton
Uttar Pradesh,Etah,91.2,26.8,74.3,6.33,1.17,10.9,Silty,20.9,65,203.5,0.1,498.9,3.7,Sorghum
Bihar,Sitamarhi,360.9,12.4,122.6,6.09,0.85,19.6,Clayey,28.0,80,0.0,1.54,394.8,3.55,Moong
West Bengal,South Dinajpur,103.4,11.3,112.1,6.12,1.11,25.1,Red Soil,23.9,51,54.6,1.0,321.0,2.02,Sunflower
Karnataka,Shivamogga,403.4,9.2,93.1,6.44,0.42,42.9,Clayey,27.7,46,140.3,1.3,413.4,1.55,Mustard
Telangana,Kamareddy,292.2,19.8,131.2,6.49,0.68,8.0,Laterite,28.2,74,86.1,0.39,381.4,4.09,Sugarcane
Telangana,Bhadradri Kothagudem,193.8,26.7,42.5,7.04,0.77,39.5,Clayey,23.4,27,97.4,1.61,530.5,1.64,Mustard
Karnataka,Tumakuru,214.6,21.4,151.4,7.08,0.79,29.3,Clayey,26.8,71,225.4,1.3,543.8,4.75,Groundnut
West Bengal,Purulia,109.8,11.6,186.1,6.76,0.93,63.5,Loamy,29.3,80,185.9,1.66,412.2,3.91,Rice
West Bengal,North 24 Parganas,267.9,21.6,47.6,6.75,0.87,10.5,Red Soil,32.5,70,0.0,0.63,382.3,2.32,Sunflower
Andhra Pradesh,Anantapur,215.8,11.5,204.3,6.33,0.77,24.0,Clayey,28.2,60,96.1,0.84,261.0,1.66,Groundnut
Karnataka,Chitradurga,84.5,31.9,29.0,6.11,0.71,42.8,Black Cotton,27.1,56,15.8,1.57,388.5,2.73,Mirchi
Telangana,Suryapet,272.5,17.0,165.8,7.3,0.79,34.4,Clayey,19.0,80,0.0,1.91,496.9,2.88,Soybean
West Bengal,Birbhum,100.2,26.5,198.6,7.29,0.6,31.9,Red Soil,25.9,81,192.0,1.35,409.3,4.15,Sorghum
Telangana,Vikarabad,271.9,30.8,261.0,7.03,0.72,9.6,Sandy,32.6,85,39.5,1.84,410.1,4.8,Moong
Rajasthan,Pali,351.7,10.1,183.5,6.77,0.58,38.5,Laterite,25.8,53,290.0,1.57,561.0,4.63,Moong
West Bengal,Malda,144.7,35.8,49.3,6.44,0.84,16.2,Sandy,24.5,74,229.7,0.28,471.6,2.86,Soybean
Rajasthan,Bhilwara,173.6,25.3,266.9,6.7,0.5,29.4,Loamy,31.8,49,87.9,1.21,355.8,3.78,Rice
Tamil Nadu,Tiruvannamalai,326.1,25.8,82.4,6.47,1.0,13.8,Clayey,26.3,76,0.0,1.43,239.4,1.87,Soybean
West Bengal,Jhargram,196.4,33.1,257.0,6.46,0.55,4.1,Laterite,21.1,35,224.1,1.28,496.8,0.34,Maize
Tamil Nadu,Madurai,306.3,19.2,140.9,5.73,0.73,15.0,Black Cotton,25.1,40,59.6,0.92,461.6,1.06,Sorghum
Bihar,Vaishali,269.6,29.5,193.8,6.59,0.88,30.9,Laterite,24.6,37,56.3,1.58,372.3,5.56,Potato
Andhra Pradesh,East Godavari,266.3,32.7,106.0,6.55,0.88,15.1,Loamy,27.1,34,0.0,1.46,403.9,3.24,Maize
Punjab,Rupnagar,295.2,41.0,156.6,6.38,0.94,23.2,Clayey,24.7,43,0.0,1.71,253.4,1.94,Mirchi
Bihar,Bhojpur,329.4,21.1,209.6,7.11,0.88,19.1,Red Soil,30.9,60,161.7,0.31,503.6,2.23,Maize
Telangana,Karimnagar,212.3,26.8,197.9,5.86,1.17,10.8,Laterite,30.7,33,154.1,2.5,424.4,2.69,Toor
Tamil Nadu,Madurai,314.1,8.4,151.4,5.97,0.79,22.7,Red Soil,26.8,46,0.0,0.27,434.3,2.48,Ragi
Bihar,Banka,353.9,16.5,185.6,6.16,1.17,28.0,Red Soil,35.4,81,175.3,0.53,460.1,2.62,Potato
Karnataka,Bengaluru Rural,209.4,4.2,104.2,7.22,0.86,32.2,Red Soil,26.5,26,88.4,1.93,307.7,3.9,Mustard
Bihar,Gopalganj,253.3,16.9,182.8,7.01,0.76,20.7,Silty,23.4,75,167.8,2.73,471.2,2.88,Coconut
West Bengal,Alipurduar,243.7,18.7,5.0,6.28,0.51,29.9,Clayey,26.2,49,337.9,1.93,576.7,5.64,Sunflower
Rajasthan,Udaipur,154.9,16.5,252.1,6.43,0.8,30.1,Silty,29.0,43,94.6,1.23,482.6,3.35,Groundnut
Tamil Nadu,Ramanathapuram,245.6,10.3,137.9,6.5,0.79,25.9,Black Cotton,23.7,47,32.8,0.1,491.0,4.07,Urad
Maharashtra,Nanded,265.0,18.8,204.6,5.91,0.71,41.5,Red Soil,27.3,62,307.5,0.22,545.6,5.0,Sorghum
Tamil Nadu,Pudukkottai,191.8,11.0,174.5,6.6,1.33,18.8,Loamy,32.8,66,40.5,1.76,517.9,3.04,Ragi
West Bengal,Alipurduar,291.1,28.1,216.7,6.69,1.14,28.8,Black Cotton,33.9,31,131.3,1.4,337.6,3.7,Urad
Punjab,Ludhiana,195.9,35.6,191.9,6.66,1.01,39.2,Loamy,20.5,50,79.1,0.52,418.2,1.14,Mirchi
Andhra Pradesh,Nellore,212.0,31.1,214.8,6.58,0.61,29.1,Red Soil,28.6,69,107.1,1.43,486.3,4.63,Coconut
Rajasthan,Chittorgarh,225.2,15.9,76.4,6.64,0.93,26.2,Laterite,24.7,71,82.9,0.37,574.3,3.42,Sunflower
Bihar,Munger,169.8,17.4,249.3,5.26,1.12,28.4,Loamy,22.2,41,250.9,0.54,311.6,4.36,Wheat
Bihar,Bhagalpur,343.4,15.7,110.2,7.12,0.71,20.9,Red Soil,28.5,57,72.0,0.71,613.5,2.82,Potato
Karnataka,Ballari,211.6,35.9,119.4,5.64,1.28,35.1,Sandy,29.5,54,130.8,0.32,423.0,1.92,Tomato
Bihar,Aurangabad,271.0,34.5,52.5,6.48,0.4,22.7,Clayey,26.0,71,104.1,1.64,534.4,5.59,Wheat
Punjab,Sangrur,246.3,34.2,201.0,6.11,0.54,30.7,Clayey,30.6,82,75.8,1.53,552.7,1.38,Tomato
Karnataka,Chikkamagaluru,412.3,19.5,164.1,7.03,1.08,36.9,Silty,29.6,39,247.0,0.4,486.3,2.09,Rice
Maharashtra,Jalna,213.7,15.4,116.4,6.52,0.83,20.4,Clayey,25.9,84,224.6,1.38,289.0,3.65,Bajra
Karnataka,Tumakuru,324.0,20.7,258.5,7.22,0.56,25.7,Clayey,24.1,57,249.2,0.75,307.7,1.66,Tobacco
West Bengal,Darjeeling,83.9,21.6,271.6,6.99,0.89,37.8,Silty,24.3,69,89.9,1.11,472.9,4.41,Coconut
Tamil Nadu,Tiruppur,332.7,30.2,111.3,6.09,0.91,9.7,Silty,27.1,45,77.1,0.75,354.2,5.05,Sugarcane
West Bengal,Paschim Medinipur,193.6,16.4,111.5,6.73,0.52,15.2,Silty,26.8,49,130.2,0.79,641.4,3.83,Soybean
Telangana,Rangareddy,264.1,25.2,38.8,6.5,0.75,9.7,Sandy,27.1,55,146.0,1.26,384.1,4.11,Bengal Gram
Punjab,Gurdaspur,79.5,13.0,92.9,5.95,0.87,23.9,Black Cotton,17.9,96,115.8,1.2,607.2,4.19,Sugarcane
Andhra Pradesh,Kadapa,234.4,8.2,24.4,6.91,0.89,26.3,Red Soil,28.1,78,149.2,1.47,378.8,4.25,Tobacco
Rajasthan,Sawai Madhopur,254.9,19.9,239.9,6.54,0.61,28.1,Silty,31.1,84,90.0,1.25,543.5,2.1,Onion
Uttar Pradesh,Auraiya,341.0,7.1,221.5,5.72,0.44,27.0,Clayey,23.6,65,262.2,1.09,645.3,3.39,Tomato
Tamil Nadu,Perambalur,153.4,14.3,92.9,5.97,1.33,38.3,Sandy,34.7,38,106.4,0.29,366.5,1.9,Wheat
Telangana,Mahabubnagar,60.1,13.7,184.7,6.82,0.63,21.9,Silty,24.6,62,207.7,0.66,570.1,2.06,Bajra
Bihar,Madhubani,255.2,13.4,171.8,7.71,0.94,26.5,Silty,21.5,73,178.5,1.42,463.7,6.4,Sugarcane
Uttar Pradesh,Baghpat,197.8,22.2,304.2,7.14,0.85,11.3,Red Soil,21.6,81,63.8,1.08,312.5,3.54,Tomato
Tamil Nadu,Coimbatore,125.6,25.8,31.0,6.59,1.24,31.8,Loamy,29.7,44,259.2,2.16,348.8,2.43,Sunflower
West Bengal,Cooch Behar,107.0,17.5,241.2,5.72,1.37,27.0,Clayey,23.7,66,199.8,0.62,368.2,3.3,Tomato
Punjab,Rupnagar,335.7,9.5,226.5,6.22,0.84,27.3,Black Cotton,27.8,72,135.2,1.75,505.8,1.48,Groundnut
Telangana,Jangaon,141.4,10.9,132.2,6.87,0.84,18.6,Red Soil,28.0,54,179.2,1.43,412.2,3.28,Ragi
Punjab,Jalandhar,42.5,19.9,131.6,5.93,0.91,42.2,Laterite,16.3,50,0.0,1.25,410.9,2.27,Bengal Gram
Uttar Pradesh,Etawah,286.7,14.3,210.5,5.15,0.62,15.8,Red Soil,22.0,56,134.7,1.69,478.9,2.2,Maize
Uttar Pradesh,Basti,284.4,39.7,211.8,7.01,1.29,28.8,Loamy,26.3,79,230.8,0.86,363.4,3.17,Sorghum
Karnataka,Hassan,342.6,23.8,279.4,6.77,1.07,21.8,Silty,27.1,76,245.2,1.71,440.0,4.65,Sorghum
Tamil Nadu,Thanjavur,111.6,14.0,120.7,6.6,0.78,30.0,Clayey,31.0,66,180.8,1.01,845.5,3.66,Mirchi
Maharashtra,Nashik,231.8,13.9,193.0,6.75,1.0,28.3,Sandy,38.7,41,0.0,0.92,261.8,1.21,Maize
Rajasthan,Dholpur,195.1,18.4,39.0,6.68,0.96,29.9,Silty,31.2,64,143.1,1.31,532.5,1.11,Ragi
Telangana,Mahabubnagar,240.5,18.2,269.2,6.04,0.76,29.9,Red Soil,23.5,69,196.7,1.12,367.8,2.63,Potato
Rajasthan,Sirohi,216.3,16.7,49.0,6.43,0.37,21.3,Laterite,35.3,72,81.1,1.69,387.4,2.04,Groundnut
Bihar,Darbhanga,255.2,27.6,269.0,6.11,1.04,22.1,Black Cotton,27.6,61,151.5,1.57,381.0,3.15,Mirchi
Rajasthan,Hanumangarh,178.9,10.4,156.6,6.14,1.05,28.0,Sandy,24.7,75,100.7,1.22,274.5,2.91,Groundnut
Uttar Pradesh,Agra,273.0,32.4,107.2,5.96,0.83,13.5,Silty,26.1,54,152.2,1.42,469.4,4.96,Tomato
Uttar Pradesh,Kaushambi,265.6,13.9,219.6,6.37,0.7,25.2,Silty,24.6,66,51.6,1.53,595.9,2.14,Bajra
Punjab,Fatehgarh Sahib,207.7,1.0,108.6,6.39,1.19,24.6,Laterite,24.4,75,54.5,1.92,481.4,1.92,Banana
Bihar,Bhagalpur,198.1,21.5,130.3,6.5,0.69,15.3,Clayey,28.9,49,114.8,1.49,379.6,1.56,Moong
Andhra Pradesh,Nellore,166.6,20.3,175.1,7.39,0.67,32.7,Red Soil,28.2,83,151.9,0.49,243.2,3.37,Toor
West Bengal,North 24 Parganas,94.9,10.2,145.2,7.06,0.65,21.0,Silty,34.1,55,88.4,1.12,288.5,3.69,Sunflower
Telangana,Yadadri Bhuvanagiri,221.8,24.9,67.3,7.06,0.98,32.2,Laterite,28.8,60,160.6,1.61,407.5,2.31,Rice
West Bengal,Birbhum,140.9,19.5,317.3,6.37,0.75,13.8,Red Soil,28.5,76,45.4,1.58,378.2,0.73,Potato
Uttar Pradesh,Mau,386.9,7.7,126.9,6.99,1.09,10.1,Clayey,25.9,73,232.6,2.17,534.1,3.11,Tobacco
West Bengal,Purba Medinipur,176.1,22.4,157.6,7.02,0.77,33.0,Red Soil,25.7,95,60.7,0.72,437.9,2.13,Mirchi
West Bengal,Paschim Medinipur,336.0,27.4,161.7,6.41,0.92,19.7,Silty,29.0,47,68.1,0.48,397.2,2.18,Sugarcane
Uttar Pradesh,Chitrakoot,249.4,36.5,134.4,6.33,0.8,22.0,Silty,30.2,31,5.2,0.45,564.0,5.05,Rice
Punjab,Amritsar,239.0,9.3,5.0,6.45,0.67,12.4,Red Soil,30.3,32,155.5,0.21,466.1,4.12,Sunflower
Punjab,Tarntaran,250.1,11.9,89.1,7.06,0.5,41.4,Laterite,23.4,71,70.4,1.62,384.7,2.8,Rice
Rajasthan,Banswara,119.7,15.0,51.8,7.55,0.79,24.4,Silty,29.4,77,185.1,1.95,374.3,2.64,Maize
Rajasthan,Kota,275.6,9.7,142.2,6.1,0.7,20.9,Silty,25.1,37,88.5,0.81,98.5,5.46,Wheat
Andhra Pradesh,Srikakulam,234.2,30.0,129.7,5.37,0.85,26.8,Black Cotton,28.2,80,0.0,1.03,339.3,1.55,Soybean
Karnataka,Tumakuru,286.9,9.8,187.1,7.22,0.18,17.0,Laterite,29.3,56,133.4,0.78,460.4,2.81,Rice
Tamil Nadu,Theni,281.4,14.5,141.8,5.44,1.04,32.1,Silty,31.6,87,0.0,1.82,627.5,1.21,Sunflower
Bihar,Muzaffarpur,308.0,36.2,91.9,5.57,0.96,22.5,Black Cotton,21.5,59,165.5,1.1,355.6,2.73,Urad
Telangana,Mulugu,164.4,21.4,65.0,6.96,0.53,12.3,Sandy,26.0,53,132.0,1.26,254.7,4.18,Tomato
Maharashtra,Nagpur,190.1,17.4,258.9,7.1,0.42,40.8,Silty,22.1,63,24.9,0.93,332.4,5.01,Banana
West Bengal,Birbhum,206.5,17.1,177.3,6.42,0.72,7.2,Laterite,23.2,69,254.4,1.13,489.3,4.14,Maize
Andhra Pradesh,Srikakulam,196.2,41.1,183.2,6.25,1.0,19.3,Black Cotton,20.7,85,0.7,2.92,391.3,5.56,Bengal Gram
Andhra Pradesh,Nellore,213.8,9.2,5.0,6.52,0.45,28.5,Laterite,27.6,62,5.2,1.93,507.0,1.58,Cotton
Andhra Pradesh,Prakasam,253.1,28.9,191.4,6.81,0.93,14.0,Red Soil,28.5,36,84.3,0.69,492.9,3.4,Toor
Bihar,Buxar,162.2,14.8,96.8,6.07,0.97,13.2,Silty,25.9,44,0.0,1.81,387.6,3.23,Moong
Andhra Pradesh,East Godavari,35.7,25.3,98.0,6.82,0.46,39.4,Clayey,31.1,35,83.7,1.31,536.3,2.99,Tomato
